"default","bmaxrate","amount","close","AA","A","B","C","D","bankcardutil"
0,0.24,1000,1,0,0,0,1,0,0.18
0,0.09,1500,0,0,1,0,0,0,0.76
0,0.15,2500,0,0,0,0,0,1,0.94
0,0.25,7000,0,0,0,0,0,1,0.14
0,0.14,3000,0,0,0,0,1,0,0.98
0,0.17,4000,0,1,0,0,0,0,0.02
0,0.19,24000,1,0,0,1,0,0,0.18
0,0.17,5000,0,0,1,0,0,0,0.46
0,0.17,4600,0,0,0,1,0,0,0.88
0,0.19,4700,0,0,0,0,0,1,0.74
0,0.21,5000,0,0,0,0,1,0,0.77
0,0.25,2550,0,0,0,0,0,0,0
0,0.12,11000,0,0,1,0,0,0,0.7
0,0.18,14000,0,0,0,0,1,0,0.91
0,0.15,5000,0,0,0,1,0,0,0.73
1,0.28,6215,1,0,0,0,0,0,0.91
0,0.11,7000,0,1,0,0,0,0,0.83
0,0.09,2500,0,1,0,0,0,0,0.28
0,0.14,1400,0,0,0,0,1,0,0.61
0,0.18,4000,0,0,0,0,0,1,0.19
0,0.11,2500,1,0,0,1,0,0,0
0,0.29,5000,0,0,0,0,0,0,0.73
0,0.12,18950,0,1,0,0,0,0,0
0,0.24,1000,1,0,0,0,0,1,0.9
0,0.15,2650,1,0,0,0,0,1,0.42
0,0.19,6001,0,0,0,0,1,0,0.2
0,0.25,25000,0,0,1,0,0,0,0.73
0,0.29,6700,0,0,0,0,0,0,0.39
0,0.29,12000,0,0,0,1,0,0,0.6
0,0.16,11204,0,0,0,1,0,0,0.73
0,0.15,1100,0,0,0,0,0,0,0
0,0.19,9000,1,0,0,0,1,0,0.98
0,0.12,7000,0,0,0,1,0,0,0.2
0,0.11,25000,0,1,0,0,0,0,0.29
0,0.15,1000,0,0,0,0,1,0,0.87
0,0.15,12000,0,0,0,1,0,0,0.33
0,0.17,2000,0,0,0,0,0,0,0.25
0,0.29,5000,0,0,0,0,0,0,0.78
1,0.17,3000,1,1,0,0,0,0,0.14
0,0.15,25000,0,1,0,0,0,0,0.44
0,0.11,3000,0,0,1,0,0,0,0.26
0,0.26,10848,0,0,0,1,0,0,0.68
0,0.13,20000,0,0,1,0,0,0,0.46
0,0.25,3500,1,0,0,0,0,0,0.62
0,0.21,3500,0,0,0,0,0,1,1.03
0,0.16,6500,0,0,0,0,1,0,0.67
0,0.29,3000,0,0,0,0,0,0,1.34
1,0.29,20000,0,0,0,0,0,1,0.03
0,0.17,5000,0,0,0,0,1,0,0.03
0,0.28,10000,0,0,0,0,0,1,0.87
0,0.29,1000,0,0,0,0,0,0,0
0,0.29,7000,1,0,0,0,0,1,0.91
1,0.29,3000,1,0,0,0,0,0,1.01
0,0.29,3500,0,0,0,0,0,0,0.9
0,0.22,5600,0,0,0,0,0,1,0.94
0,0.29,3500,0,0,0,0,0,0,0.83
0,0.29,5000,0,0,0,0,0,0,1
0,0.17,4000,0,0,0,1,0,0,0.75
0,0.25,4500,0,0,0,0,0,1,0.87
0,0.18,8000,1,0,0,0,1,0,0
0,0.15,17000,1,0,1,0,0,0,0.58
0,0.17,8500,1,0,0,1,0,0,0.21
0,0.23,7500,0,0,0,0,0,1,0.89
0,0.2,5000,1,0,0,0,1,0,0
0,0.25,15000,0,0,0,0,0,1,0
0,0.15,7500,0,0,0,0,1,0,0.98
0,0.17,1700,0,0,0,0,0,1,0.28
0,0.29,5000,0,0,0,0,0,0,0.92
0,0.07,1325,0,1,0,0,0,0,0.02
0,0.19,7000,0,0,0,0,1,0,0.62
0,0.29,3500,0,0,0,0,0,0,0.88
0,0.22,19000,0,0,0,0,1,0,0.75
0,0.22,25000,1,1,0,0,0,0,0.69
0,0.21,5500,1,0,0,0,1,0,0
0,0.17,25000,0,1,0,0,0,0,0.34
0,0.21,3001,1,0,0,0,1,0,0
0,0.23,15000,0,0,0,0,0,1,0.18
0,0.2,6000,0,0,0,0,1,0,0.02
1,0.29,3000,0,0,0,0,0,0,0
0,0.11,1527,0,1,0,0,0,0,0.03
0,0.21,25000,0,0,0,1,0,0,0.07
0,0.13,2500,1,0,0,1,0,0,0.77
0,0.25,2800,0,0,0,0,0,0,0.97
0,0.09,8000,0,1,0,0,0,0,0
0,0.27,6000,0,0,0,0,0,0,0.95
1,0.23,4000,0,0,0,0,0,1,0.51
1,0.29,5000,0,0,0,0,0,0,0
0,0.23,25000,0,1,0,0,0,0,0.04
0,0.2,2000,0,0,0,0,0,0,0
0,0.29,1800,0,0,0,0,0,0,0.73
0,0.26,17850,0,0,0,0,1,0,0.94
0,0.29,2000,0,0,0,0,0,0,1.26
0,0.2,25000,1,0,0,0,1,0,0.87
0,0.29,7000,1,0,0,0,0,0,1.02
0,0.13,10000,0,0,1,0,0,0,0.53
0,0.2,1000,0,0,0,0,0,0,1.07
0,0.29,5500,0,0,0,0,0,0,0.99
0,0.15,8400,0,0,0,1,0,0,0.48
0,0.28,12000,1,0,0,0,0,1,0.87
0,0.24,5700,0,0,1,0,0,0,0.1
0,0.22,10000,0,0,0,0,1,0,0.65
0,0.24,1500,0,0,0,0,0,0,0
0,0.15,17500,0,0,0,1,0,0,0.55
0,0.12,4500,0,1,0,0,0,0,0.09
0,0.12,17500,0,1,0,0,0,0,0.13
0,0.23,12500,1,0,0,0,0,1,0.41
1,0.29,5000,0,0,0,0,0,0,0
0,0.2,5128,0,0,0,0,0,0,0
1,0.29,1000,0,0,0,0,0,0,0
0,0.23,3150,0,0,0,0,0,0,0.88
0,0.19,7000,0,0,0,0,1,0,0.83
0,0.2,1000,0,0,0,0,0,1,0.33
0,0.17,10700,0,0,0,0,1,0,0.12
0,0.14,14100,0,0,0,1,0,0,0.73
0,0.11,3000,1,0,0,0,1,0,0
0,0.14,5000,0,0,0,1,0,0,0.29
0,0.18,9999,0,0,0,0,0,1,0.92
0,0.29,3500,0,0,0,0,0,0,0.99
0,0.29,3999,0,0,0,0,0,0,0.94
1,0.15,4000,0,0,0,0,1,0,0
0,0.17,25000,0,0,1,0,0,0,0.91
0,0.23,5000,0,0,0,0,0,1,0.39
0,0.19,2500,0,0,0,0,1,0,0.82
0,0.15,19500,0,1,0,0,0,0,0.59
0,0.15,2000,0,0,0,0,1,0,0.98
0,0.29,18000,0,0,0,0,1,0,0.91
0,0.17,4000,1,0,0,0,0,1,0.76
0,0.11,4000,0,1,0,0,0,0,0.11
0,0.19,15000,0,1,0,0,0,0,0.3
1,0.29,9000,1,0,0,0,0,0,0
1,0.29,3000,0,0,0,0,0,0,0
0,0.24,1500,1,0,0,0,0,0,0.88
0,0.13,15000,0,1,0,0,0,0,0.09
0,0.29,6000,0,0,0,0,0,0,0
0,0.26,25000,0,0,0,0,1,0,0.92
0,0.24,4592,0,0,0,0,1,0,0.6
0,0.09,2500,0,1,0,0,0,0,0.09
0,0.23,8000,0,0,0,0,0,1,0.87
0,0.18,13000,0,0,0,0,1,0,0.73
0,0.1,6000,0,0,1,0,0,0,0.52
0,0.22,8000,1,0,0,0,0,1,0.93
0,0.29,7600,0,0,0,0,0,0,0.94
0,0.07,3000,0,1,0,0,0,0,0.06
0,0.15,1000,1,0,0,0,0,0,1.75
0,0.27,10095,0,0,0,0,0,0,0.9
1,0.1,2500,1,0,0,1,0,0,0
0,0.13,19000,0,1,0,0,0,0,0.08
0,0.13,18000,0,1,0,0,0,0,0.53
0,0.29,2000,1,0,0,0,0,0,0.83
0,0.17,12000,0,0,0,0,0,1,0.91
1,0.29,4750,0,0,0,0,0,0,1
0,0.1,5000,1,1,0,0,0,0,0.06
0,0.29,11000,0,0,0,0,0,1,0.98
0,0.29,18000,0,0,0,0,0,1,0.93
0,0.27,6000,0,0,0,0,0,0,0.85
0,0.2,3500,0,0,0,0,0,0,0
0,0.12,6000,0,1,0,0,0,0,0.33
0,0.17,2400,0,0,0,0,0,1,0.77
0,0.16,3800,0,0,0,1,0,0,0
0,0.29,5000,0,0,0,0,0,0,0.93
0,0.1,10000,0,1,0,0,0,0,0.15
0,0.19,25000,0,0,0,1,0,0,0.89
0,0.17,5600,0,0,0,1,0,0,1.09
0,0.13,10000,0,0,1,0,0,0,0.51
0,0.22,7300,0,0,0,0,0,1,0.74
0,0.29,5000,0,0,0,0,0,0,0.89
0,0.29,3000,1,0,0,0,0,0,0.95
0,0.13,12500,0,1,0,0,0,0,0
0,0.2,3200,1,0,0,0,0,1,0
0,0.25,15000,0,0,0,0,0,1,0.9
0,0.2,5000,0,0,0,0,1,0,0
0,0.18,2550,0,0,0,0,0,1,0.28
0,0.28,23500,0,0,0,0,0,1,0.89
0,0.15,2700,0,0,0,0,1,0,0.51
0,0.17,1000,1,0,0,0,0,1,0.76
0,0.23,14000,0,0,0,0,0,1,1.04
0,0.29,25000,1,0,0,0,1,0,0.93
0,0.15,5000,0,0,0,0,1,0,0.7
0,0.2,1000,0,0,0,0,0,0,0.98
0,0.13,25000,0,1,0,0,0,0,0.27
0,0.17,1000,0,0,0,0,0,1,1.02
0,0.23,7500,1,0,0,0,0,0,0.81
0,0.27,10000,0,0,0,0,0,0,0.45
0,0.11,5000,0,0,1,0,0,0,0.05
0,0.12,7500,1,0,0,1,0,0,0
0,0.29,10000,0,0,0,0,1,0,0.98
0,0.07,5000,0,1,0,0,0,0,0.05
0,0.1,1500,0,0,1,0,0,0,0.16
0,0.1,1000,0,0,1,0,0,0,0.53
0,0.29,6000,1,0,0,0,0,0,0.79
0,0.2,15000,0,0,0,0,0,1,1.03
0,0.21,4500,0,0,0,0,0,1,0
0,0.29,2500,1,0,0,0,0,0,0.87
0,0.15,9990,0,0,1,0,0,0,0.2
0,0.2,13000,0,0,0,0,0,1,0.8
0,0.26,7000,0,0,0,0,1,0,0.92
0,0.09,9000,0,0,0,0,0,0,0.99
0,0.2,10000,1,0,0,0,0,0,0.85
0,0.15,10000,1,0,0,1,0,0,0
0,0.22,4500,1,0,0,0,0,1,0.68
0,0.15,5000,1,0,0,0,1,0,0.92
0,0.17,1000,0,0,0,0,0,1,0.35
0,0.2,2000,1,0,0,0,0,0,0
0,0.29,2500,0,0,0,0,0,0,0.08
0,0.15,2550,0,0,0,0,0,0,0.98
0,0.13,4000,0,0,1,0,0,0,0.01
0,0.15,4000,0,0,0,1,0,0,0.64
0,0.11,15200,0,0,1,0,0,0,0.83
0,0.12,25000,1,1,0,0,0,0,0.22
0,0.29,2500,1,0,0,0,0,0,0
0,0.2,12500,0,0,1,0,0,0,0.52
0,0.09,4900,0,1,0,0,0,0,0
0,0.15,25000,0,0,1,0,0,0,0.04
0,0.24,3000,0,0,0,0,0,0,0
0,0.15,6000,0,0,0,1,0,0,0.72
0,0.18,3500,0,0,0,0,1,0,0.01
0,0.24,2500,1,0,0,0,0,1,1
0,0.18,6800,1,0,0,0,0,1,0.89
0,0.2,8000,1,0,0,0,1,0,0.92
0,0.15,15000,0,0,0,1,0,0,0.62
0,0.15,9999,0,0,0,1,0,0,0.57
0,0.29,4000,0,0,0,0,0,0,1
0,0.29,5000,1,0,0,0,0,1,0.65
0,0.29,25000,0,0,0,0,0,1,0.58
0,0.25,25000,0,1,0,0,0,0,0.47
0,0.29,2550,0,0,0,0,0,0,0.94
0,0.12,19500,1,1,0,0,0,0,0
0,0.26,3000,0,0,0,0,0,0,1.17
0,0.18,2700,1,0,0,0,1,0,0.74
0,0.29,5000,0,0,0,0,0,0,0.82
0,0.17,4000,1,0,0,0,1,0,0
0,0.13,16000,0,0,1,0,0,0,0.34
0,0.29,5000,0,0,0,0,0,0,1.08
0,0.26,5000,0,0,0,0,0,1,0.64
0,0.15,6000,0,0,0,0,1,0,0.14
1,0.29,6000,0,0,0,0,0,0,0.98
1,0.22,20000,1,0,0,0,1,0,0.89
0,0.19,6200,0,0,0,0,1,0,0
0,0.19,13000,0,0,0,0,1,0,0.82
0,0.26,2500,1,0,0,0,0,0,0.91
1,0.29,6000,0,0,0,0,0,0,0
0,0.24,9500,0,0,0,0,0,1,0.86
0,0.23,1400,0,0,0,0,0,0,0
0,0.22,12000,1,0,0,0,1,0,0.92
0,0.29,3000,0,0,0,0,0,0,0.29
0,0.1,6000,0,1,0,0,0,0,0
0,0.1,3000,0,1,0,0,0,0,0.16
0,0.1,5000,0,1,0,0,0,0,0
0,0.23,18000,0,0,0,0,1,0,0.58
0,0.24,4500,1,0,0,0,0,1,0.71
0,0.17,1500,0,0,0,0,0,0,0
1,0.29,3001,1,0,0,0,0,0,0
0,0.15,5000,0,0,0,1,0,0,0.92
0,0.26,9500,0,0,0,0,0,1,0.86
0,0.14,16500,0,1,0,0,0,0,0.2
0,0.21,5000,1,0,0,0,1,0,0.94
0,0.29,3000,1,0,0,0,0,0,0
0,0.23,4400,1,0,0,0,0,0,0
0,0.27,6500,0,0,0,0,0,1,0.67
0,0.14,15000,0,1,0,0,0,0,0.59
0,0.14,11500,1,0,1,0,0,0,0.36
0,0.13,20000,0,0,1,0,0,0,0.79
0,0.23,1600,0,0,0,0,0,0,0.74
0,0.18,7000,0,0,0,1,0,0,0.54
1,0.29,7200,0,0,0,0,0,0,1.15
0,0.2,3000,0,0,0,0,0,1,0
0,0.19,1000,0,0,0,0,1,0,0.87
1,0.15,10000,0,0,0,1,0,0,0.08
0,0.23,10000,0,0,1,0,0,0,0.69
0,0.29,3000,0,0,0,0,0,0,0
0,0.2,10000,0,0,1,0,0,0,0.45
0,0.28,3500,0,0,0,0,0,1,0.93
0,0.29,5000,0,0,0,0,0,0,0
0,0.17,12000,1,0,1,0,0,0,0.51
0,0.22,6000,0,0,0,0,1,0,0.71
0,0.09,3600,0,1,0,0,0,0,0.23
0,0.27,8500,0,0,0,0,1,0,0.96
0,0.27,7500,0,0,0,0,0,0,0.69
0,0.15,2500,0,0,0,0,0,1,0.7
0,0.15,11000,0,0,0,1,0,0,0.65
0,0.29,11700,0,0,0,0,0,0,0.56
0,0.13,25000,1,1,0,0,0,0,0.11
0,0.22,24000,0,0,0,1,0,0,0.72
0,0.23,3550,0,0,0,0,0,1,0.66
0,0.15,3500,0,0,0,0,1,0,0.32
0,0.14,6001,0,0,1,0,0,0,0.54
0,0.17,10000,0,0,1,0,0,0,0.79
0,0.18,5000,0,0,0,1,0,0,0
0,0.22,5000,0,0,0,0,1,0,0.55
0,0.23,8000,0,0,0,0,0,1,0
1,0.2,9000,0,0,1,0,0,0,0.65
0,0.21,8000,0,0,0,0,0,1,0.76
0,0.29,5100,0,0,0,0,0,0,0.81
0,0.17,3000,0,0,0,0,1,0,0.53
0,0.15,15000,0,1,0,0,0,0,0.05
0,0.29,3800,0,0,0,0,0,0,0.73
0,0.16,3000,0,0,0,1,0,0,0.81
0,0.22,25000,0,1,0,0,0,0,0.63
0,0.15,9000,0,0,0,1,0,0,0.49
0,0.19,11500,0,0,0,0,1,0,0.38
0,0.12,12000,1,1,0,0,0,0,0
0,0.25,15000,1,0,0,0,0,1,0
0,0.27,15000,0,0,0,0,0,1,0.94
1,0.17,1100,0,0,0,0,0,1,0.29
0,0.08,2499,0,1,0,0,0,0,0.01
0,0.19,13000,1,0,0,0,1,0,0.89
0,0.15,5000,0,0,0,0,1,0,0
0,0.15,2600,0,0,0,0,1,0,0.68
0,0.15,9999,0,0,0,0,1,0,0.54
0,0.25,9000,0,0,0,0,0,1,0.97
0,0.07,2550,1,0,1,0,0,0,0
0,0.13,25000,0,1,0,0,0,0,0.11
0,0.25,3500,1,0,0,0,0,1,0
0,0.24,25000,0,0,0,1,0,0,0.89
0,0.14,9999,0,0,1,0,0,0,0
0,0.1,6000,0,1,0,0,0,0,0.02
0,0.23,10000,1,0,0,0,0,1,0.72
0,0.2,3000,1,0,0,0,0,0,1.03
0,0.2,10000,0,0,0,0,0,1,0.03
0,0.29,2550,0,0,0,0,0,0,0
0,0.26,10000,0,0,0,0,0,1,0.46
0,0.22,4000,0,0,0,1,0,0,0.47
0,0.24,3000,0,0,0,0,0,0,0.97
0,0.09,6500,0,1,0,0,0,0,0.09
1,0.29,3900,0,0,0,0,0,0,0
0,0.17,11000,0,0,0,0,1,0,0
0,0.29,5500,0,0,0,0,0,0,0.77
0,0.16,25000,0,1,0,0,0,0,0.76
0,0.24,5000,0,0,0,0,1,0,0.9
0,0.15,2000,1,0,0,0,1,0,0
0,0.13,21000,0,0,1,0,0,0,0.24
0,0.13,20000,0,0,1,0,0,0,0.52
0,0.05,2000,0,1,0,0,0,0,0.1
0,0.29,1500,1,0,0,0,0,0,0.94
0,0.11,1000,0,0,0,0,1,0,0.05
0,0.15,9999,0,0,0,0,1,0,0.83
0,0.23,25000,0,0,0,0,0,1,0.67
0,0.08,1500,1,1,0,0,0,0,0.22
0,0.13,10000,0,1,0,0,0,0,0.28
0,0.29,6500,0,0,0,0,0,0,0.89
0,0.1,8000,0,1,0,0,0,0,0.45
0,0.13,9000,0,1,0,0,0,0,0.26
1,0.25,8500,0,0,0,0,0,1,0.78
0,0.24,25000,0,0,0,0,1,0,0.97
0,0.15,3000,0,1,0,0,0,0,0.03
0,0.19,12200,1,0,0,0,1,0,0
0,0.28,8000,0,0,0,0,0,1,0.92
0,0.14,2000,0,0,0,1,0,0,0.98
1,0.29,10000,0,0,0,0,0,0,0
0,0.2,1500,0,0,0,0,0,0,0.41
0,0.2,5000,0,0,0,0,0,1,0.87
0,0.07,2550,1,0,0,0,0,0,0.63
0,0.29,4000,1,0,0,0,0,0,0
1,0.29,23500,0,0,0,0,1,0,0.86
1,0.15,7000,1,0,0,1,0,0,0
0,0.24,10000,0,0,0,0,0,1,0.89
0,0.16,25000,0,0,1,0,0,0,0.92
0,0.13,17500,0,1,0,0,0,0,0.08
0,0.18,18000,0,0,0,1,0,0,0.15
0,0.29,5000,0,0,0,0,0,0,0.77
1,0.29,10500,0,0,0,0,0,0,0.99
0,0.29,7100,1,0,0,0,0,0,1.12
0,0.2,8500,0,0,0,0,0,1,0.89
0,0.2,8500,0,0,0,0,1,0,0.64
0,0.24,3000,0,0,0,0,0,0,0.67
0,0.25,4449,0,0,0,0,0,1,0.94
0,0.2,5000,0,0,0,1,0,0,0.65
0,0.11,6000,0,0,1,0,0,0,0.1
0,0.13,6001,0,0,1,0,0,0,0.94
0,0.29,3500,1,0,0,0,0,0,0.74
0,0.09,2000,0,1,0,0,0,0,0
0,0.17,25000,0,1,0,0,0,0,0.06
0,0.29,4000,1,0,0,0,0,0,0
0,0.18,3002,1,0,0,0,0,1,0.8
1,0.29,22000,0,0,0,0,0,1,0
0,0.18,10000,0,0,0,1,0,0,0.15
0,0.19,9900,0,0,0,0,1,0,0.36
0,0.17,2000,0,0,0,0,0,1,0.79
0,0.29,5500,0,0,0,0,0,0,1.13
0,0.25,9000,0,0,0,1,0,0,0.56
0,0.24,23000,0,0,0,1,0,0,0.82
0,0.17,6500,0,0,0,1,0,0,0.45
0,0.14,7500,0,0,0,1,0,0,0.67
0,0.12,25000,0,1,0,0,0,0,0.06
0,0.24,3000,0,0,0,0,0,0,0.91
0,0.29,3001,0,0,0,0,0,0,0.92
0,0.1,1000,0,0,1,0,0,0,0.65
0,0.29,2550,0,0,0,0,0,0,0
0,0.27,2000,0,0,0,0,0,0,0
0,0.21,5000,0,0,0,0,0,1,0
0,0.29,4000,0,0,0,0,0,0,1.21
0,0.27,3750,0,0,0,0,0,0,0.88
1,0.29,5000,1,0,0,0,0,0,1.05
0,0.29,3600,0,0,0,0,0,0,0.3
1,0.29,20000,1,0,0,0,0,0,0.99
0,0.24,14900,0,0,0,0,0,1,0.93
0,0.2,5000,0,0,0,0,0,1,0.08
0,0.12,5000,0,1,0,0,0,0,0.1
0,0.29,13200,0,0,0,0,0,1,0.98
0,0.21,9000,0,0,0,0,0,1,0
0,0.2,25000,0,0,0,1,0,0,0.08
0,0.29,3500,0,0,0,0,0,0,0.94
0,0.19,16000,0,0,1,0,0,0,0
0,0.29,5000,1,0,0,0,0,1,0.42
0,0.29,5000,0,0,0,0,0,0,0.46
0,0.29,2000,1,0,0,0,0,0,0
0,0.2,9900,0,0,0,0,0,1,0.96
1,0.16,25000,0,0,1,0,0,0,0.85
0,0.21,14000,0,0,0,0,1,0,0.85
0,0.29,5000,0,0,0,0,0,0,0.92
0,0.29,2975,0,0,0,0,0,0,0.96
0,0.15,9500,0,0,1,0,0,0,0.36
0,0.29,3800,0,0,0,0,0,0,0.84
0,0.12,6250,0,1,0,0,0,0,0.21
0,0.23,10000,0,0,0,0,1,0,0.44
0,0.15,3000,0,1,0,0,0,0,0.05
0,0.18,7000,0,0,0,0,1,0,0.33
1,0.29,6500,1,0,0,0,0,1,0.85
0,0.14,7000,0,0,1,0,0,0,0.32
0,0.29,2100,0,0,0,0,0,0,1
0,0.2,3100,1,0,0,0,1,0,0.92
0,0.28,6000,0,0,0,0,0,1,0.53
0,0.29,13500,0,0,0,0,0,1,0.78
0,0.16,20000,0,1,0,0,0,0,0.29
0,0.07,5000,0,1,0,0,0,0,0.33
0,0.12,4000,0,1,0,0,0,0,0.04
0,0.29,3001,0,0,0,0,0,0,0.83
0,0.2,6000,0,0,0,0,0,0,0.85
0,0.2,5000,0,0,1,0,0,0,0
0,0.19,4000,0,0,0,0,1,0,0.85
0,0.2,8000,0,0,0,0,1,0,0.79
0,0.16,15000,0,0,1,0,0,0,0.59
0,0.19,7500,0,0,0,0,1,0,0.57
0,0.24,4000,0,0,0,0,0,1,0.92
0,0.2,15000,0,0,0,1,0,0,0.61
0,0.14,9700,0,1,0,0,0,0,0.23
1,0.29,1000,0,0,0,0,0,0,0.92
0,0.15,5000,0,0,0,0,1,0,0.74
0,0.29,5000,1,0,0,0,0,0,0.97
0,0.15,19300,0,0,1,0,0,0,0.39
0,0.15,6010,0,0,0,1,0,0,0.63
0,0.24,7500,0,0,0,0,1,0,0
0,0.29,6500,0,0,0,0,0,0,0.95
1,0.29,10000,1,0,0,0,0,0,0.72
0,0.23,1600,1,0,0,0,0,0,1.46
0,0.17,5000,0,0,0,0,1,0,0.78
0,0.28,2550,0,0,0,0,0,0,0.94
0,0.22,5000,1,0,0,0,0,1,0
1,0.27,12000,1,0,0,0,0,1,0
0,0.09,5000,0,1,0,0,0,0,0
0,0.13,2550,0,0,1,0,0,0,0.27
0,0.17,10000,1,0,1,0,0,0,0.6
0,0.19,10000,0,0,0,0,1,0,0.64
1,0.29,3001,1,0,0,0,0,0,0
0,0.23,6500,0,0,0,0,0,0,0.71
0,0.18,10000,0,0,0,0,1,0,0.27
0,0.29,4000,0,0,0,0,0,0,0.77
0,0.17,15000,1,0,0,1,0,0,0.89
1,0.25,4000,1,0,0,0,1,0,0.47
0,0.08,3000,0,1,0,0,0,0,0.03
0,0.23,8500,0,0,0,0,0,1,0.86
0,0.21,6000,0,0,0,0,0,1,0.76
0,0.29,4000,0,0,0,0,0,0,1.12
0,0.23,6001,0,0,0,0,0,1,0.88
0,0.11,15000,0,1,0,0,0,0,0.01
0,0.29,3500,0,0,0,0,0,0,0.71
0,0.2,7000,0,0,0,0,0,1,0.86
0,0.09,2000,0,0,1,0,0,0,0
0,0.29,5000,0,0,0,0,0,0,0
0,0.15,5000,0,0,0,1,0,0,0.41
0,0.15,5000,1,0,0,1,0,0,0.84
0,0.29,2000,0,0,0,0,0,0,0.28
0,0.24,4000,0,0,0,0,0,1,0.89
0,0.26,5000,1,0,0,0,0,0,0
0,0.14,1500,0,1,0,0,0,0,0.04
0,0.13,10200,0,0,1,0,0,0,0.95
0,0.25,3000,0,0,0,0,0,0,0
0,0.24,10000,0,0,0,0,1,0,0
0,0.18,6500,0,0,0,0,1,0,0.85
0,0.24,6000,0,0,0,0,0,0,0
0,0.23,1500,1,0,0,0,0,0,1.11
0,0.13,2000,1,0,1,0,0,0,0.54
0,0.27,5000,0,0,0,0,0,0,0.96
0,0.29,2550,1,0,0,0,0,0,1.32
0,0.15,14000,1,0,1,0,0,0,0.25
0,0.11,15000,0,0,1,0,0,0,0.21
1,0.23,6001,0,0,0,0,0,1,0.24
0,0.29,3000,1,0,0,0,0,0,1.01
0,0.1,3000,0,1,0,0,0,0,0.04
0,0.19,11000,0,0,0,1,0,0,0.93
0,0.15,5000,0,0,0,0,1,0,0
0,0.11,20000,0,1,0,0,0,0,0.01
0,0.29,4300,1,0,0,0,0,0,0.95
0,0.25,5000,0,0,0,0,0,1,0.9
0,0.29,20000,0,0,0,0,1,0,1.05
0,0.2,7500,0,0,0,0,0,1,0.99
0,0.24,4800,1,0,0,0,1,0,0
0,0.14,8000,0,1,0,0,0,0,0.76
0,0.15,11000,0,0,1,0,0,0,0.42
0,0.29,2550,0,0,0,0,0,0,0.43
0,0.23,2400,0,0,0,0,0,0,0.91
0,0.24,2550,1,0,0,0,0,0,0.93
0,0.23,8800,1,0,0,0,1,0,0.61
0,0.15,15000,1,0,1,0,0,0,0.45
1,0.24,4000,0,0,0,0,0,0,0.99
0,0.24,1000,0,0,0,0,0,0,0.97
0,0.28,6000,0,0,0,0,0,0,0.98
0,0.29,8500,1,0,0,1,0,0,0
0,0.15,16000,0,0,0,1,0,0,0.77
0,0.15,1800,1,0,0,0,0,1,1.02
0,0.29,10000,0,0,0,0,0,1,0.78
0,0.23,15000,0,0,0,0,0,1,0.06
0,0.12,25000,0,1,0,0,0,0,0.07
0,0.2,15000,1,0,0,1,0,0,0.8
1,0.21,10000,0,0,0,0,0,1,0.84
0,0.2,1500,0,0,0,0,0,0,0.74
0,0.26,3000,1,0,0,0,0,0,0
0,0.29,20000,0,0,0,0,0,0,0.95
0,0.16,3500,1,0,0,0,1,0,0.51
0,0.23,4000,1,0,0,0,0,0,1
0,0.24,9000,0,0,0,0,0,1,0.64
0,0.19,3000,0,0,0,0,0,1,0
0,0.14,5000,1,0,0,1,0,0,0.39
0,0.18,15000,0,0,0,0,1,0,0.58
0,0.11,8000,0,0,1,0,0,0,0
0,0.28,1900,0,0,0,0,0,0,1.2
0,0.29,7000,1,0,0,0,0,0,0
0,0.26,3672,0,0,0,0,0,0,0.94
1,0.27,10000,1,0,0,0,0,1,0.79
0,0.18,15000,1,0,0,0,1,0,0.02
1,0.25,7000,0,0,0,0,0,1,0.96
0,0.2,9000,0,0,0,0,1,0,0
0,0.22,9000,0,0,0,0,0,1,0.95
0,0.07,1000,0,1,0,0,0,0,0
0,0.22,3000,0,0,0,0,0,0,0.3
0,0.2,6500,1,0,0,0,0,1,0.92
0,0.2,3000,0,0,0,0,1,0,0.76
0,0.09,1400,1,0,0,0,0,1,0.9
0,0.25,3001,1,0,0,0,0,1,0.89
0,0.29,3000,0,0,0,0,0,0,0.65
0,0.13,5000,0,0,0,1,0,0,0
0,0.18,8000,0,0,0,0,1,0,0.33
1,0.29,5500,1,0,0,0,0,0,0.89
0,0.1,2300,0,0,1,0,0,0,0.62
0,0.19,16000,0,0,0,0,1,0,0.99
0,0.29,3000,0,0,0,0,0,0,0
0,0.24,7500,1,0,0,0,1,0,0.94
0,0.17,17000,1,0,0,1,0,0,0.59
0,0.17,25000,0,0,1,0,0,0,0.11
0,0.12,15000,0,0,1,0,0,0,0
0,0.22,1100,1,0,0,0,0,0,0
0,0.11,4000,0,0,0,0,0,1,0.64
0,0.29,8500,1,0,0,1,0,0,0.93
0,0.11,5000,0,0,1,0,0,0,0.18
0,0.17,1600,0,0,0,0,1,0,0.98
0,0.2,7500,1,0,0,0,0,1,0.9
0,0.2,3000,0,0,0,0,0,1,0.39
0,0.14,9999,0,0,1,0,0,0,0.54
0,0.09,1000,1,1,0,0,0,0,0.05
1,0.23,7000,0,0,0,0,0,1,0.52
0,0.08,3001,0,1,0,0,0,0,0.32
0,0.15,11000,0,0,0,1,0,0,0.54
0,0.28,3500,0,0,0,0,0,0,1.01
0,0.24,3500,0,0,0,0,0,0,0.8
0,0.18,4500,0,0,0,1,0,0,0.49
0,0.14,2500,0,0,0,0,1,0,0.24
0,0.15,9000,0,0,0,1,0,0,0.3
